polaridad,sentimiento,significado,year
0.1744444444444444,2,Positivo,2009.0
0.3375,2,Positivo,2009.0
-0.0361111111111111,0,Negativo,2013.0
-0.0995,0,Negativo,2013.0
0.231547619047619,2,Positivo,2013.0
0.3999999999999999,2,Positivo,2015.0
0.5,2,Positivo,2014.0
-0.3333333333333333,0,Negativo,2014.0
0.19,2,Positivo,2011.0
0.1111111111111111,2,Positivo,2016.0
0.2578571428571428,2,Positivo,2013.0
0.2931578947368421,2,Positivo,2011.0
0.45625,2,Positivo,2012.0
0.1714285714285714,2,Positivo,2014.0
-0.3333333333333333,0,Negativo,2012.0
0.3363636363636363,2,Positivo,2012.0
0.1,2,Positivo,2016.0
0.8,2,Positivo,2012.0
-0.2,0,Negativo,2012.0
0.0,1,Neutro,2009.0
-0.4,0,Negativo,2011.0
0.3,2,Positivo,2004.0
0.0,1,Neutro,2012.0
-0.0666666666666667,0,Negativo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2006.0
0.0,1,Neutro,2011.0
0.0420454545454545,2,Positivo,2016.0
0.2041666666666667,2,Positivo,2009.0
0.65,2,Positivo,2006.0
-0.1377551020408163,0,Negativo,2017.0
0.7229166666666668,2,Positivo,2014.0
0.7229166666666668,2,Positivo,2014.0
0.0893939393939394,2,Positivo,2011.0
0.1104166666666666,2,Positivo,2009.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.4173828124999999,2,Positivo,2012.0
0.1499999999999999,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2014.0
-0.5,0,Negativo,2012.0
0.125328947368421,2,Positivo,2015.0
0.0825814536340852,2,Positivo,2016.0
0.625,2,Positivo,2014.0
0.625,2,Positivo,2014.0
1.0,2,Positivo,2009.0
1.0,2,Positivo,2004.0
0.1752525252525252,2,Positivo,2014.0
-0.0571428571428571,0,Negativo,2015.0
0.064102564102564,2,Positivo,2014.0
0.0,1,Neutro,2013.0
-0.2312499999999999,0,Negativo,2015.0
0.5,2,Positivo,2006.0
0.0749999999999999,2,Positivo,2010.0
0.3666666666666667,2,Positivo,2012.0
0.0096464646464646,2,Positivo,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2011.0
0.27,2,Positivo,2013.0
-0.4,0,Negativo,2014.0
-0.4,0,Negativo,2014.0
0.375,2,Positivo,2014.0
0.1,2,Positivo,2006.0
0.6000000000000001,2,Positivo,2015.0
0.388,2,Positivo,2017.0
0.15,2,Positivo,2012.0
-0.00625,0,Negativo,2011.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.165,0,Negativo,2011.0
0.0,1,Neutro,2012.0
0.19375,2,Positivo,2014.0
0.19375,2,Positivo,2014.0
0.7,2,Positivo,2011.0
0.0,1,Neutro,2006.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2015.0
0.2,2,Positivo,2016.0
0.0,1,Neutro,2009.0
0.0,1,Neutro,2002.0
-0.4,0,Negativo,2014.0
-0.4,0,Negativo,2014.0
0.0843749999999999,2,Positivo,2011.0
0.3416666666666666,2,Positivo,2014.0
0.3416666666666666,2,Positivo,2014.0
-0.0035714285714285,0,Negativo,2017.0
0.1583333333333333,2,Positivo,2014.0
0.1583333333333333,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.3,2,Positivo,2014.0
0.3,2,Positivo,2014.0
0.1620420875420875,2,Positivo,2014.0
0.1620420875420875,2,Positivo,2014.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2015.0
0.5,2,Positivo,2017.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2006.0
0.0,1,Neutro,2015.0
-0.15,0,Negativo,2014.0
-0.15,0,Negativo,2014.0
0.1903846153846154,2,Positivo,2015.0
0.0,1,Neutro,2013.0
-0.25,0,Negativo,2013.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2014.0
0.3,2,Positivo,2015.0
0.1,2,Positivo,2016.0
0.25,2,Positivo,2013.0
0.0952380952380952,2,Positivo,2014.0
0.0952380952380952,2,Positivo,2014.0
0.0266666666666666,2,Positivo,2014.0
0.6,2,Positivo,2013.0
-0.475,0,Negativo,2015.0
0.0,1,Neutro,2014.0
0.1363636363636363,2,Positivo,2014.0
0.1363636363636363,2,Positivo,2014.0
0.0333333333333333,2,Positivo,2009.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.3333333333333333,2,Positivo,2015.0
0.3333333333333333,2,Positivo,2012.0
0.1456349206349206,2,Positivo,2014.0
0.20625,2,Positivo,2013.0
0.4375,2,Positivo,2014.0
0.4375,2,Positivo,2014.0
0.0499999999999999,2,Positivo,2014.0
0.1282026143790849,2,Positivo,2014.0
-0.4,0,Negativo,2014.0
-0.4,0,Negativo,2014.0
0.0,1,Neutro,2012.0
-0.1888888888888889,0,Negativo,2016.0
0.3,2,Positivo,2013.0
0.0216666666666666,2,Positivo,2015.0
0.0,1,Neutro,2014.0
0.15,2,Positivo,2011.0
0.0979736781076067,2,Positivo,2015.0
-0.085207336523126,0,Negativo,2014.0
-0.085207336523126,0,Negativo,2014.0
0.0499999999999999,2,Positivo,2014.0
0.0499999999999999,2,Positivo,2014.0
0.05,2,Positivo,2015.0
-0.5,0,Negativo,2012.0
0.0,1,Neutro,2015.0
0.0333333333333333,2,Positivo,2009.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0574738455988455,0,Negativo,2014.0
-0.0574738455988455,0,Negativo,2014.0
-0.1845238095238096,0,Negativo,2011.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.1999999999999999,2,Positivo,2012.0
0.2,2,Positivo,2012.0
0.5,2,Positivo,2012.0
0.0,1,Neutro,2009.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.3,0,Negativo,2015.0
-0.0083333333333333,0,Negativo,2014.0
0.0,1,Neutro,2014.0
-0.0666666666666666,0,Negativo,2015.0
0.0783333333333333,2,Positivo,2014.0
-0.1399999999999999,0,Negativo,2013.0
0.0667333333333333,2,Positivo,2015.0
0.5,2,Positivo,2011.0
0.2384615384615384,2,Positivo,2014.0
0.2384615384615384,2,Positivo,2014.0
0.2249999999999999,2,Positivo,2014.0
0.2249999999999999,2,Positivo,2014.0
0.3,2,Positivo,2012.0
1.0,2,Positivo,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.2,0,Negativo,2014.0
-0.0333333333333333,0,Negativo,2009.0
0.125,2,Positivo,2012.0
0.1265527950310559,2,Positivo,2016.0
0.233030303030303,2,Positivo,2014.0
0.233030303030303,2,Positivo,2014.0
0.0,1,Neutro,2016.0
0.4,2,Positivo,2011.0
0.2,2,Positivo,2014.0
0.2,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.00625,2,Positivo,2014.0
0.00625,2,Positivo,2014.0
-0.1035714285714285,0,Negativo,2015.0
-0.0548534798534798,0,Negativo,2013.0
0.2,2,Positivo,2012.0
0.0069444444444444,2,Positivo,2014.0
0.0069444444444444,2,Positivo,2014.0
0.1166666666666666,2,Positivo,2006.0
0.5,2,Positivo,2017.0
-0.1,0,Negativo,2015.0
0.0868402777777777,2,Positivo,2014.0
0.0868402777777777,2,Positivo,2014.0
-0.0584259259259259,0,Negativo,2013.0
0.2416666666666666,2,Positivo,2013.0
-0.3,0,Negativo,2014.0
-0.4,0,Negativo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0775,0,Negativo,2012.0
0.1299999999999999,2,Positivo,2014.0
0.6000000000000001,2,Positivo,2015.0
0.1499999999999999,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2014.0
0.3,2,Positivo,2012.0
0.15,2,Positivo,2015.0
0.0,1,Neutro,2015.0
0.175,2,Positivo,2012.0
0.0383741258741258,2,Positivo,2017.0
0.8,2,Positivo,2014.0
0.8,2,Positivo,2014.0
0.0916666666666666,2,Positivo,2014.0
0.2833333333333334,2,Positivo,2014.0
0.2833333333333334,2,Positivo,2014.0
-0.0776515151515151,0,Negativo,2006.0
-0.1,0,Negativo,2015.0
-0.0166666666666666,0,Negativo,2006.0
0.375,2,Positivo,2014.0
0.1642857142857142,2,Positivo,2015.0
-0.05,0,Negativo,2014.0
0.0916666666666666,2,Positivo,2012.0
-0.4,0,Negativo,2004.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.78125,0,Negativo,2012.0
0.275,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2016.0
0.1499999999999999,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2014.0
0.4225,2,Positivo,2017.0
0.25,2,Positivo,2012.0
0.0,1,Neutro,2017.0
0.0499999999999999,2,Positivo,2013.0
0.1796296296296296,2,Positivo,2015.0
0.0228571428571428,2,Positivo,2012.0
-0.0102777777777777,0,Negativo,2014.0
0.0802721088435374,2,Positivo,2012.0
0.1666666666666666,2,Positivo,2011.0
0.85,2,Positivo,2016.0
-0.15625,0,Negativo,2006.0
0.5,2,Positivo,2013.0
-0.0916666666666666,0,Negativo,2011.0
0.3,2,Positivo,2009.0
0.0678571428571428,2,Positivo,2017.0
1.3877787807814457e-17,2,Positivo,2016.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.2041666666666666,2,Positivo,2015.0
-0.2375,0,Negativo,2012.0
-0.0608080808080808,0,Negativo,2014.0
-0.0608080808080808,0,Negativo,2014.0
0.285,2,Positivo,2012.0
-0.4,0,Negativo,2014.0
-0.4,0,Negativo,2014.0
0.375,2,Positivo,2012.0
0.4174999999999998,2,Positivo,2015.0
0.3,2,Positivo,2014.0
0.3,2,Positivo,2014.0
0.1599999999999999,2,Positivo,2014.0
0.1599999999999999,2,Positivo,2014.0
0.3333333333333333,2,Positivo,2014.0
-0.1318181818181818,0,Negativo,2013.0
0.1533333333333333,2,Positivo,2014.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2014.0
-0.1047619047619047,0,Negativo,2014.0
0.3,2,Positivo,2012.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2015.0
0.35,2,Positivo,2014.0
-0.000595238095238,0,Negativo,1998.0
0.0546445338698859,2,Positivo,2014.0
-0.25,0,Negativo,2014.0
-0.25,0,Negativo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.1,2,Positivo,2012.0
0.7,2,Positivo,2012.0
1.0,2,Positivo,2014.0
1.0,2,Positivo,2014.0
-0.0666666666666666,0,Negativo,2014.0
-0.0666666666666666,0,Negativo,2014.0
0.7,2,Positivo,2006.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2015.0
0.6,2,Positivo,2013.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2017.0
0.1638888888888889,2,Positivo,2007.0
0.295,2,Positivo,2011.0
0.375,2,Positivo,2014.0
0.375,2,Positivo,2014.0
0.1667857142857143,2,Positivo,2012.0
0.1166666666666666,2,Positivo,2014.0
0.0749999999999999,2,Positivo,2010.0
0.8,2,Positivo,2006.0
0.35,2,Positivo,2004.0
0.3,2,Positivo,2014.0
0.3,2,Positivo,2014.0
-0.225,0,Negativo,2013.0
0.2333333333333333,2,Positivo,2017.0
-0.05,0,Negativo,2014.0
0.1944444444444444,2,Positivo,2011.0
0.0597857142857142,2,Positivo,2013.0
0.2666666666666666,2,Positivo,2014.0
0.2666666666666666,2,Positivo,2014.0
0.3375,2,Positivo,2014.0
0.3375,2,Positivo,2014.0
-0.35,0,Negativo,2012.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
-0.4,0,Negativo,2011.0
0.2,2,Positivo,2013.0
0.1499999999999999,2,Positivo,2013.0
0.0,1,Neutro,2013.0
0.2333333333333333,2,Positivo,2014.0
0.2333333333333333,2,Positivo,2014.0
0.0926691729323308,2,Positivo,2013.0
0.0,1,Neutro,2015.0
-0.1142857142857143,0,Negativo,2013.0
0.4944444444444444,2,Positivo,2009.0
-0.0772727272727272,0,Negativo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.2666666666666666,0,Negativo,2012.0
-0.1571428571428571,0,Negativo,2017.0
-0.0291666666666666,0,Negativo,2012.0
0.3040404040404041,2,Positivo,2015.0
-0.4,0,Negativo,2012.0
0.0499999999999999,2,Positivo,2017.0
-0.4223484848484848,0,Negativo,2012.0
0.0,1,Neutro,2006.0
-0.1375,0,Negativo,2013.0
0.65,2,Positivo,2014.0
0.0972222222222222,2,Positivo,2017.0
-0.2683333333333333,0,Negativo,2016.0
-0.9099999999999998,0,Negativo,2016.0
0.1303436147186147,2,Positivo,2013.0
0.25,2,Positivo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0805194805194805,0,Negativo,2017.0
0.1638333333333333,2,Positivo,2017.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.3285714285714286,2,Positivo,2006.0
0.0,1,Neutro,2014.0
0.40625,2,Positivo,2015.0
0.0841471354166666,2,Positivo,2014.0
0.4916666666666667,2,Positivo,2015.0
0.194098124098124,2,Positivo,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0666666666666666,2,Positivo,2013.0
-0.0102193411611219,0,Negativo,2015.0
-0.02373991673172,0,Negativo,2015.0
0.0132560790273556,2,Positivo,2015.0
0.1507575757575757,2,Positivo,2009.0
0.1237373737373737,2,Positivo,2013.0
-0.0234270833333333,0,Negativo,2014.0
0.1329801587301587,2,Positivo,2014.0
0.0157905870681606,2,Positivo,2017.0
0.18,2,Positivo,2017.0
-0.0617322291235334,0,Negativo,2015.0
0.1346875,2,Positivo,2013.0
0.34375,2,Positivo,2006.0
-0.1339285714285714,0,Negativo,2016.0
0.3195833333333334,2,Positivo,2011.0
0.1473039215686274,2,Positivo,2012.0
-0.1791666666666666,0,Negativo,2013.0
0.1119047619047619,2,Positivo,2015.0
0.3,2,Positivo,2014.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2012.0
0.0914862914862914,2,Positivo,2016.0
0.2038461538461538,2,Positivo,2014.0
0.2419607843137254,2,Positivo,2011.0
0.1123611111111111,2,Positivo,2015.0
0.18,2,Positivo,2016.0
0.0411789772727272,2,Positivo,2013.0
0.37,2,Positivo,2012.0
-0.0728571428571428,0,Negativo,2012.0
0.1707070707070707,2,Positivo,2014.0
0.1707070707070707,2,Positivo,2014.0
0.0031481481481481,2,Positivo,2004.0
-0.0077717245090126,0,Negativo,2011.0
-0.0635456885456885,0,Negativo,2012.0
-0.1428571428571428,0,Negativo,2014.0
-0.1428571428571428,0,Negativo,2014.0
-0.1173285714285714,0,Negativo,2014.0
-0.1173285714285714,0,Negativo,2014.0
0.1727272727272727,2,Positivo,2014.0
0.4805555555555555,2,Positivo,2014.0
0.4805555555555555,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.4666666666666666,2,Positivo,2015.0
-0.0624999999999999,0,Negativo,2015.0
0.1,2,Positivo,2012.0
-0.1294871794871795,0,Negativo,2013.0
0.0699829931972789,2,Positivo,2017.0
0.15,2,Positivo,2012.0
-0.046875,0,Negativo,2013.0
0.2666666666666666,2,Positivo,2017.0
-0.4,0,Negativo,2014.0
0.7,2,Positivo,2014.0
-0.05,0,Negativo,2014.0
-0.05,0,Negativo,2014.0
0.0648214285714285,2,Positivo,2015.0
0.2583333333333333,2,Positivo,2012.0
0.3020833333333333,2,Positivo,2015.0
0.206060606060606,2,Positivo,2016.0
0.0666666666666666,2,Positivo,2010.0
0.0,1,Neutro,2014.0
0.1328703703703704,2,Positivo,2013.0
-0.2,0,Negativo,2014.0
-0.2,0,Negativo,2014.0
0.2214814814814815,2,Positivo,2014.0
0.2520833333333333,2,Positivo,2015.0
0.2777777777777778,2,Positivo,2012.0
0.1272163120567375,2,Positivo,2014.0
0.0133333333333333,2,Positivo,2016.0
0.2,2,Positivo,2008.0
0.1346666666666666,2,Positivo,2014.0
0.1346666666666666,2,Positivo,2014.0
0.495,2,Positivo,2012.0
1.0,2,Positivo,2009.0
0.0,1,Neutro,2013.0
0.1333333333333333,2,Positivo,2014.0
0.8,2,Positivo,2009.0
0.4,2,Positivo,2013.0
-0.1,0,Negativo,2013.0
0.2085714285714285,2,Positivo,2015.0
0.0,1,Neutro,2013.0
0.34375,2,Positivo,2013.0
-0.0333333333333333,0,Negativo,2017.0
0.0,1,Neutro,2013.0
0.1333333333333333,2,Positivo,2014.0
0.1333333333333333,2,Positivo,2014.0
-0.4853021978021976,0,Negativo,2017.0
-0.2,0,Negativo,2017.0
0.0,1,Neutro,2014.0
0.3333333333333333,2,Positivo,2014.0
0.3333333333333333,2,Positivo,2014.0
-0.0666666666666666,0,Negativo,1998.0
0.15,2,Positivo,2007.0
0.49,2,Positivo,2006.0
1.0,2,Positivo,2004.0
1.0,2,Positivo,2009.0
0.075,2,Positivo,2015.0
0.12,2,Positivo,2017.0
-0.12,0,Negativo,2016.0
0.0,1,Neutro,2014.0
-0.15,0,Negativo,2011.0
-0.0122222222222222,0,Negativo,2010.0
-0.6,0,Negativo,2012.0
0.7,2,Positivo,2012.0
0.0,1,Neutro,2009.0
0.0726190476190476,2,Positivo,2006.0
0.0338888888888888,2,Positivo,2014.0
0.0338888888888888,2,Positivo,2014.0
0.6416666666666666,2,Positivo,2013.0
-0.1117948717948718,0,Negativo,2017.0
-0.0214814814814814,0,Negativo,2017.0
0.0729166666666666,2,Positivo,2014.0
0.0999999999999999,2,Positivo,2016.0
-0.0020833333333333,0,Negativo,2014.0
-0.2575,0,Negativo,2015.0
0.1533333333333333,2,Positivo,2012.0
0.0958333333333333,2,Positivo,2015.0
0.7,2,Positivo,2015.0
0.1499999999999999,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2014.0
0.2666666666666666,2,Positivo,2006.0
-0.05,0,Negativo,2012.0
0.0032553095053095,2,Positivo,2016.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2015.0
-0.0555555555555555,0,Negativo,2014.0
0.0,1,Neutro,2010.0
-0.0333333333333333,0,Negativo,2013.0
0.625,2,Positivo,2011.0
0.0099999999999999,2,Positivo,2014.0
0.0099999999999999,2,Positivo,2014.0
0.0272727272727272,2,Positivo,2013.0
0.0083333333333333,2,Positivo,2016.0
0.0,1,Neutro,2014.0
-0.0428571428571428,0,Negativo,2013.0
0.320952380952381,2,Positivo,2016.0
0.0,1,Neutro,2013.0
0.575,2,Positivo,2012.0
0.2833333333333333,2,Positivo,2009.0
0.2,2,Positivo,2011.0
0.4916666666666667,2,Positivo,2014.0
0.4916666666666667,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2017.0
0.0,1,Neutro,2014.0
-0.4,0,Negativo,2012.0
0.0,1,Neutro,2006.0
0.1524999999999999,2,Positivo,2014.0
0.0499999999999999,2,Positivo,2011.0
0.1232323232323232,2,Positivo,2015.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.3452380952380952,2,Positivo,2017.0
0.401938775510204,2,Positivo,2014.0
0.401938775510204,2,Positivo,2014.0
-0.4,0,Negativo,2016.0
0.0,1,Neutro,2015.0
-0.4,0,Negativo,2015.0
0.0,1,Neutro,2014.0
0.3,2,Positivo,2011.0
0.0,1,Neutro,2012.0
0.4333333333333333,2,Positivo,2008.0
-0.0729166666666666,0,Negativo,2012.0
0.1165800865800865,2,Positivo,2013.0
0.0,1,Neutro,2014.0
-0.4,0,Negativo,2013.0
0.0633333333333333,2,Positivo,2014.0
0.0669532627865961,2,Positivo,2009.0
-0.4,0,Negativo,2014.0
-0.4,0,Negativo,2014.0
0.6333333333333333,2,Positivo,2014.0
0.6333333333333333,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0833333333333333,0,Negativo,2014.0
0.1321428571428571,2,Positivo,2014.0
0.1142857142857142,2,Positivo,2007.0
0.2,2,Positivo,2012.0
0.165,2,Positivo,2013.0
0.5000000000000001,2,Positivo,2011.0
0.484375,2,Positivo,2014.0
0.5,2,Positivo,2013.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2013.0
-0.0243333333333333,0,Negativo,2015.0
0.65,2,Positivo,2006.0
0.0,1,Neutro,2013.0
0.390625,2,Positivo,2014.0
-0.4,0,Negativo,2013.0
0.4,2,Positivo,2014.0
0.4,2,Positivo,2014.0
0.0999999999999999,2,Positivo,2013.0
0.0066666666666666,2,Positivo,2013.0
0.4333333333333333,2,Positivo,2017.0
0.25,2,Positivo,2012.0
0.0,1,Neutro,2016.0
0.0678571428571428,2,Positivo,2016.0
0.3,2,Positivo,2006.0
0.325,2,Positivo,2014.0
0.2,2,Positivo,2014.0
0.2,2,Positivo,2014.0
-0.2,0,Negativo,2016.0
0.0,1,Neutro,2013.0
0.0499999999999999,2,Positivo,2005.0
1.0,2,Positivo,2016.0
1.0,2,Positivo,2011.0
-0.1333333333333333,0,Negativo,2017.0
-0.48828125,0,Negativo,2014.0
0.3,2,Positivo,2012.0
0.0999999999999999,2,Positivo,2013.0
0.7,2,Positivo,2014.0
0.179335137085137,2,Positivo,2010.0
0.3098124098124098,2,Positivo,2012.0
0.0310730935730935,2,Positivo,2017.0
-0.0989583333333333,0,Negativo,2013.0
-0.01,0,Negativo,2014.0
0.3,2,Positivo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.1124999999999999,2,Positivo,2015.0
-0.1285714285714286,0,Negativo,2014.0
0.3625,2,Positivo,2015.0
0.3666666666666667,2,Positivo,2016.0
0.05,2,Positivo,2007.0
0.275,2,Positivo,2011.0
0.0339219901719901,2,Positivo,2013.0
0.1002870651806821,2,Positivo,2013.0
0.2,2,Positivo,2014.0
0.2,2,Positivo,2014.0
-0.25,0,Negativo,2015.0
0.1666666666666666,2,Positivo,2012.0
-0.4,0,Negativo,2011.0
-0.1875,0,Negativo,2012.0
0.0,1,Neutro,2015.0
0.125,2,Positivo,2011.0
0.1666666666666666,2,Positivo,2009.0
0.0499999999999999,2,Positivo,2016.0
-0.4,0,Negativo,2011.0
0.3788818359375,2,Positivo,2012.0
0.18125,2,Positivo,2009.0
0.075,2,Positivo,2014.0
0.075,2,Positivo,2014.0
0.0892043814771087,2,Positivo,2013.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2004.0
0.0333333333333333,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.3,2,Positivo,2006.0
0.3,2,Positivo,2012.0
0.3469444444444444,2,Positivo,2015.0
0.2249999999999999,2,Positivo,2010.0
0.55,2,Positivo,2014.0
0.55,2,Positivo,2014.0
0.24,2,Positivo,2010.0
0.0,1,Neutro,2013.0
0.1527777777777777,2,Positivo,2012.0
0.0,1,Neutro,2012.0
0.0733333333333333,2,Positivo,2015.0
0.7,2,Positivo,2014.0
0.0,1,Neutro,1999.0
-0.2581439393939395,0,Negativo,2012.0
0.0,1,Neutro,2003.0
0.0,1,Neutro,2015.0
0.0519607843137254,2,Positivo,2014.0
-1.0,0,Negativo,2010.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2012.0
-0.4,0,Negativo,2014.0
-0.4,0,Negativo,2014.0
0.0,1,Neutro,2013.0
0.404040404040404,2,Positivo,2016.0
0.12,2,Positivo,2015.0
0.2041666666666667,2,Positivo,2012.0
0.4,2,Positivo,2015.0
0.0,1,Neutro,2011.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2012.0
0.3,2,Positivo,2013.0
0.0014302248677248,2,Positivo,2013.0
0.0877100840336134,2,Positivo,2016.0
0.0,1,Neutro,2015.0
0.1433333333333333,2,Positivo,2014.0
0.2666666666666666,2,Positivo,2012.0
0.4875,2,Positivo,2013.0
0.2,2,Positivo,2014.0
0.2,2,Positivo,2014.0
0.0374999999999999,2,Positivo,2004.0
-0.15,0,Negativo,2009.0
0.0953571428571428,2,Positivo,2011.0
0.0520833333333333,2,Positivo,2010.0
0.1035714285714285,2,Positivo,2010.0
-1.5860328923216518e-17,0,Negativo,2009.0
0.0416666666666666,2,Positivo,2011.0
0.4946428571428571,2,Positivo,2011.0
0.0499999999999999,2,Positivo,2014.0
0.0499999999999999,2,Positivo,2014.0
0.45,2,Positivo,2010.0
0.2333333333333333,2,Positivo,2014.0
0.0,1,Neutro,2013.0
-0.4,0,Negativo,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2012.0
0.128030303030303,2,Positivo,2011.0
0.6000000000000001,2,Positivo,2012.0
0.0,1,Neutro,2014.0
0.04375,2,Positivo,2014.0
0.04375,2,Positivo,2014.0
-0.010204081632653,0,Negativo,2013.0
0.0154761904761904,2,Positivo,2014.0
0.0154761904761904,2,Positivo,2014.0
-0.0694444444444444,0,Negativo,2015.0
0.3,2,Positivo,2015.0
-0.4,0,Negativo,2010.0
0.1133333333333333,2,Positivo,2013.0
0.2791666666666667,2,Positivo,2014.0
0.2791666666666667,2,Positivo,2014.0
-0.075,0,Negativo,1998.0
-0.2916666666666667,0,Negativo,2003.0
-0.4,0,Negativo,2013.0
0.6078571428571429,2,Positivo,2011.0
0.7,2,Positivo,2014.0
1.0,2,Positivo,2016.0
0.2422222222222222,2,Positivo,2015.0
0.0,1,Neutro,2010.0
-0.6,0,Negativo,2013.0
0.0,1,Neutro,2010.0
-0.75,0,Negativo,2013.0
0.2599999999999999,2,Positivo,2015.0
-0.4,0,Negativo,2015.0
0.125,2,Positivo,2006.0
0.0499999999999999,2,Positivo,2013.0
-0.0666666666666666,0,Negativo,2015.0
0.7,2,Positivo,2014.0
0.7,2,Positivo,2014.0
0.25,2,Positivo,2014.0
0.25,2,Positivo,2014.0
0.07,2,Positivo,2014.0
0.6000000000000001,2,Positivo,2017.0
0.0569444444444444,2,Positivo,2014.0
0.2333333333333333,2,Positivo,2016.0
-0.175,0,Negativo,2014.0
-0.0785714285714285,0,Negativo,2015.0
0.3666666666666667,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0666666666666666,0,Negativo,2015.0
0.0,1,Neutro,2015.0
-0.025,0,Negativo,2006.0
0.1875,2,Positivo,2014.0
0.1875,2,Positivo,2014.0
0.3,2,Positivo,2014.0
0.3,2,Positivo,2014.0
0.2333333333333333,2,Positivo,2013.0
0.0,1,Neutro,2004.0
-0.0516666666666666,0,Negativo,2016.0
0.0,1,Neutro,2011.0
1.0,2,Positivo,2012.0
0.2375,2,Positivo,2015.0
0.2682539682539682,2,Positivo,2016.0
0.3499999999999999,2,Positivo,2014.0
0.3499999999999999,2,Positivo,2014.0
0.1335416666666666,2,Positivo,2015.0
0.2579545454545455,2,Positivo,2013.0
0.1624999999999999,2,Positivo,2012.0
-0.0478492063492063,0,Negativo,2012.0
0.1625,2,Positivo,2013.0
0.0813616071428571,2,Positivo,2006.0
